customerid,amt_1m,amt_2m,amt_3m,cnt_1m,cnt_3m,cnt_1m,amt_com_1m,amt_com_2m,amt_com_3m,distance,buy
27177,303.171,74.927,39.034,6,3,1,139.84,44.59,14.28,92.134453,0
27178,303.171,74.927,39.034,6,3,1,139.84,44.59,14.28,92.134453,0
27179,40.366,0,0,3,0,0,25.42,0,0,36.16867508,0
27180,146.13,0,0,7,0,0,72.92,0,0,94.18313013,1
27181,25.133,0,0,1,0,0,14.14,0,0,298.092224,0
27182,26.345,0,0,2,0,0,19.96,0,0,266.125,1
27183,25.974,0,0,2,0,0,17.88,0,0,115.547783,0
27184,18.087,0,0,1,0,0,10,0,0,5.215648,0
27185,28.794,0,0,1,0,0,13.25,0,0,2.4937,0
27186,2.147,0,0,1,0,0,5.76,0,0,1.654462,0
27187,8.246,6.922,0,1,1,0,7.43,7.49,0,17.799143,0
27188,8.53,0,0,1,0,0,7.51,0,0,85.99305,0
27189,47.999,0,0,1,0,0,26.27,0,0,39.227161,0
27190,39.738,0,0,2,0,0,24.77,0,0,124.175415,0
27191,8.078,0,0,1,0,0,8.71,0,0,94.18313013,0
27192,60.826,0,0,1,0,0,22.31,0,0,11.789179,0
27193,116.724,0,0,3,0,0,61.23,0,0,93.6589491,0
27194,9.879,0,0,1,0,0,7.89,0,0,4.184634,0
27195,28.24,0,0,3,0,0,23.55,0,0,6.73945,0
27196,182.614,0,0,3,0,0,66.97,0,0,65.11613067,1
27197,10.303,0,0,1,0,0,8.28,0,0,4.487043,0
27198,5.037,0,0,1,0,0,6.23,0,0,18.350328,0
27199,41.76,0,0,6,0,0,43.56,0,0,2.752476,0
27200,41.76,0,0,6,0,0,43.56,0,0,2.752476,0
27201,80.432,0,0,2,0,0,36.59,0,0,502.535095,0
27202,54.881,0,0,1,0,0,20.63,0,0,16.066462,0
27203,16.118,0,0,1,0,0,8.6,0,0,7.556723,0
27204,42.615,0,0,1,0,0,14.68,0,0,8.008692,0
27205,147.021,0,0,3,0,0,55.31,0,0,119.713287,0
27206,92.214,0,0,2,0,0,49.66,0,0,13.148209,1
27207,92.214,0,0,2,0,0,49.66,0,0,13.148209,1
27208,32.548,0,0,1,0,0,17.25,0,0,13.202682,0
27209,192.966,64.09,128.18,5,2,4,95.31,27.75,51.75,129.099213,1
27210,48.856,24.428,0,2,1,0,30.2,15.97,0,199.196213,0
27211,16.271,0,0,1,0,0,9.7,0,0,66.260956,0
27212,65.577,64.161,71.737,4,2,5,46.12,26.01,43.88,32.263027,0
27213,135.496,0,0,2,0,0,64.43,0,0,25.149883,1
27214,2.917,9.909,0,1,1,0,5.93,7.33,0,7.767988,0
27215,2.917,9.909,0,1,1,0,5.93,7.33,0,7.767988,0
27216,4.621,25.133,0,1,1,0,6.53,14.48,0,4.60765,0
27217,4.621,25.133,0,1,1,0,6.53,14.48,0,4.60765,0
27218,72.952,0,0,1,0,0,35.66,0,0,94.18313013,0
27219,35.243,0,0,1,0,0,15.98,0,0,10.164968,0
27220,24.517,0,0,1,0,0,15.13,0,0,16.108782,0
27221,15.938,10.303,28.473,2,1,3,15.48,8.01,24.14,55.017151,1
27222,15.938,10.303,28.473,2,1,3,15.48,8.01,24.14,55.017151,1
27223,23.945,0,0,1,0,0,15.81,0,0,17.788919,0
27224,23.193,0,0,1,0,0,12.26,0,0,453.624359,0
27225,44.308,4.659,0,4,1,0,30.8,7.13,0,7.2051,0
27226,72.952,0,0,1,0,0,27.63,0,0,123.4248184,0
27227,35.243,15.21,0,1,1,0,15.07,8.6,0,8.789315,0
27228,3.381,0,0,1,0,0,6.53,0,0,11.77186,0
27229,32.736,0,0,1,0,0,16.88,0,0,53.813057,0
27230,21.896,0,0,1,0,0,14.38,0,0,4.407462,0
27231,58.864,0,0,2,0,0,30.27,0,0,94.18313013,0
27232,12.987,0,0,1,0,0,10.61,0,0,93.6589491,0
27233,133.097,0,0,3,0,0,63.91,0,0,94.44865485,1
27234,145.904,0,0,2,0,0,49.13,0,0,267.60788,0
27235,47.89,0,0,2,0,0,24.98,0,0,55.966465,0
27236,11.481,0,0,1,0,0,9.8,0,0,12.538377,0
27237,26.492,0,0,4,0,0,29.24,0,0,7.343284,0
27238,26.492,0,0,4,0,0,29.24,0,0,7.343284,0
27239,24.49,0,0,1,0,0,12.03,0,0,94.18313013,0
27240,15.148,15.148,0,1,1,0,10,10,0,7.459606,0
27241,16.045,0,0,1,0,0,8.6,0,0,7.100338,0
27242,36.117,0,0,1,0,0,20.42,0,0,62.645515,0
27243,12.89,0,0,1,0,0,9.91,0,0,5.420132,0
27244,8.322,33.822,0,1,2,0,7.67,25.94,0,13.213449,0
27245,4.008,3.381,0,1,1,0,6,6.14,0,19.206175,0
27246,4.008,3.381,0,1,1,0,6,6.14,0,19.206175,0
27247,19.749,0,0,1,0,0,9.54,0,0,65.506149,0
27248,15.21,0,0,1,0,0,10,0,0,3.129452,0
27249,14.062,67.661,0,1,1,0,10.35,30.35,0,7.623351,0
27250,14.062,67.661,0,1,1,0,10.35,30.35,0,7.623351,0
27251,215.928,0,0,3,0,0,76.52,0,0,57.491421,1
27252,49.007,0,0,1,0,0,20.23,0,0,268.707489,0
27253,17.342,22.536,0,1,2,0,10.46,20.75,0,2.601463,0
27254,50.266,0,0,2,0,0,24.42,0,0,57.714069,0
27255,9.909,0,0,1,0,0,9.53,0,0,8.061131,0
27256,65.472,0,0,2,0,0,26.82,0,0,94.18313013,1
27257,39.498,16.271,0,2,1,0,19.08,8.95,0,117.271774,0
27258,50.266,0,0,2,0,0,30.24,0,0,64.079834,0
27259,19.749,0,0,1,0,0,13.94,0,0,5.385883,0
27260,25.626,0,0,1,0,0,14.66,0,0,4.517854,0
27261,85.027,0,0,2,0,0,40.61,0,0,263.17395,0
27262,4.457,0,0,1,0,0,6.99,0,0,11.791056,0
27263,15.089,0,0,1,0,0,9.37,0,0,3.292239,0
27264,13.664,0,0,3,0,0,20.4,0,0,94.18313013,0
27265,15.089,0,0,1,0,0,10,0,0,4.690307,0
27266,19.071,0,0,1,0,0,13.63,0,0,35.12000642,0
27267,62.112,0,0,1,0,0,24.28,0,0,122.5584551,0
27268,190.795,107.964,0,2,1,0,64.13,38.44,0,507.340302,1
27269,25.133,0,0,1,0,0,12.86,0,0,94.18313013,0
27270,52.114,0,0,1,0,0,27.11,0,0,125.587471,0
27271,3.235,0,0,1,0,0,5.83,0,0,4.278568,0
27272,2.917,0,0,1,0,0,6.19,0,0,5.219512,0
27273,18.989,0,0,1,0,0,10,0,0,94.18313013,0
27274,46.861,0,0,2,0,0,27.69,0,0,13.236585,0
27275,21.345,0,0,1,0,0,14.15,0,0,7.292122,0
27276,242.386,0,0,5,0,0,108.61,0,0,94.18313013,1
27277,145.904,0,0,2,0,0,47.24,0,0,161.652176,1
27278,12.142,0,0,2,0,0,14.09,0,0,116.633331,0
27279,72.952,0,0,1,0,0,25.74,0,0,7.669889,0
27280,333.215,19.071,0,8,1,0,176.46,11.96,0,2.030333,0
27281,333.215,19.071,0,8,1,0,176.46,11.96,0,2.030333,0
27282,42.294,0,0,2,0,0,29.12,0,0,468.78772,0
27283,127.25,0,0,2,0,0,49.49,0,0,149.663803,0
27284,25.974,0,0,2,0,0,16.04,0,0,33.333256,0
27285,8.144,0,0,2,0,0,12.5,0,0,10.593078,0
27286,24.222,0,0,1,0,0,15.35,0,0,6.118945,0
27287,25.133,0,0,1,0,0,12.86,0,0,94.18313013,0
27288,107.964,0,0,1,0,0,38.44,0,0,210.446777,0
27289,72.952,0,0,1,0,0,27.63,0,0,280.092499,0
27290,2.147,0,0,1,0,0,5.58,0,0,321.199829,0
27291,10.84,0,0,1,0,0,9.7,0,0,10.098949,0
27292,57.742,0,0,1,0,0,21.44,0,0,94.18313013,0
27293,145.904,0,0,2,0,0,58.07,0,0,122.954765,1
27294,16.42,0,0,1,0,0,8.6,0,0,32.10391042,0
27295,6.231,37.049,0,1,1,0,6.86,22.9,0,15.862134,0
27296,33.314,0,0,1,0,0,17.53,0,0,94.18313013,0
27297,2.917,0,0,1,0,0,5.93,0,0,471.602081,0
27298,25.133,0,0,1,0,0,16.34,0,0,94.18313013,0
27299,2.917,0,0,1,0,0,5.76,0,0,9.12612,0
27300,24.517,0,0,1,0,0,15.5,0,0,5.779044,0
27301,416.599,376.296,306.983,9,8,7,174.07,178.88,147.6,35.451244,0
27302,25.133,25.133,0,1,1,0,15.76,10.75,0,84.184937,0
27303,118.615,65.472,32.045,4,2,1,66.99,31.46,21.02,275.737488,0
27304,44.248,20.448,0,3,2,0,26.61,14.8,0,15.68506,0
27305,44.248,20.448,0,3,2,0,26.61,14.8,0,15.68506,0
27306,9.909,0,0,1,0,0,9.53,0,0,3.332416,0
27307,32.736,0,0,1,0,0,15.21,0,0,84.86287842,0
27308,65.031,191.684,204.362,4,9,11,40.83,110.33,123.05,3.935885,0
27309,72.436,0,0,3,0,0,37.71,0,0,283.515656,0
27310,4.299,0,0,1,0,0,6.07,0,0,15.511343,0
27311,36.24,0,0,4,0,0,30.2,0,0,469.497326,0
27312,16.693,0,0,1,0,0,8.6,0,0,124.939758,1
27313,85.098,0,0,2,0,0,47.3,0,0,15.085529,0
27314,64.973,12.827,8.104,5,1,1,49.38,8.73,8.54,2.38374,1
27315,40.216,0,0,1,0,0,16.48,0,0,334.544617,0
27316,2.223,21.233,0,1,2,0,5.6,14.97,0,7.209164,0
27317,2.223,21.233,0,1,2,0,5.6,14.97,0,7.209164,0
27318,6.902,37.198,69.531,1,3,7,3.93,17.99,40.04,5.726497,0
27319,12.987,15.224,0,1,1,0,10.61,10.58,0,141.579742,0
27320,12.987,15.224,0,1,1,0,10.61,10.58,0,141.579742,0
27321,6.062,0,0,1,0,0,6.97,0,0,59.822548,0
27322,50.266,68.853,0,2,2,0,27.34,33.58,0,123.905525,1
27323,60.88,0,0,3,0,0,28.98,0,0,67.501389,0
27324,8.246,0,0,1,0,0,8.6,0,0,15.865527,0
27325,15.274,13.164,5.003,1,2,1,9.42,14.28,6.22,7.242879,0
27326,25.133,0,0,1,0,0,12.86,0,0,36.71692442,0
27327,72.952,72.952,0,1,1,0,32.33,22.21,0,209.176636,0
27328,24.517,0,0,1,0,0,14.25,0,0,3.482157,0
27329,32.736,0,0,1,0,0,15.21,0,0,348.2747738,0
27330,65.472,0,0,2,0,0,30.42,0,0,124.200043,0
27331,14.504,0,0,2,0,0,15.33,0,0,9.19207,0
27332,67.748,0,0,1,0,0,30.38,0,0,14.901297,0
27333,137.371,0,0,4,0,0,62.51,0,0,94.18313013,1
27334,18.196,0,0,1,0,0,11.85,0,0,60.978195,0
27335,72.952,0,0,1,0,0,37.74,0,0,123.166443,0
27336,65.472,0,0,2,0,0,26.82,0,0,141.527174,0
27337,18.989,0,0,1,0,0,9.37,0,0,24.635414,0
27338,17.3,85.748,0,1,1,0,12.42,31.59,0,5.15423,0
27339,20.838,0,0,1,0,0,12.88,0,0,8.750299,0
27340,5.003,0,0,1,0,0,7.15,0,0,22.530077,0
27341,107.964,0,0,1,0,0,44.91,0,0,435.039734,0
27342,15.96,4.457,0,1,1,0,8.6,6.76,0,36.26455375,0
27343,36.278,0,0,2,0,0,19.64,0,0,94.18313013,0
27344,2.223,0,0,1,0,0,54.89,0,0,460.242981,0
27345,25.133,25.133,0,1,1,0,14.14,14.14,0,34.694138,0
27346,25.133,25.133,0,1,1,0,14.14,14.14,0,34.694138,0
27347,234.066,72.952,0,4,2,0,95.83,30.48,0,218.182739,0
27348,234.066,72.952,0,4,2,0,95.83,30.48,0,218.182739,0
27349,234.066,72.952,0,4,2,0,95.83,30.48,0,218.182739,0
27350,25.133,0,0,1,0,0,14.48,0,0,94.18313013,0
27351,25.133,0,0,1,0,0,14.48,0,0,15.750754,0
27352,6.062,0,0,1,0,0,6.81,0,0,94.18313013,0
27353,73.583,0,0,3,0,0,41.81,0,0,11.478287,0
27354,40.216,0,0,1,0,0,23.09,0,0,376.848358,0
27355,16.091,0,0,1,0,0,10.07,0,0,5.857692,0
27356,19.071,0,0,1,0,0,11.96,0,0,11.2922,0
27357,59.965,0,0,1,0,0,31.93,0,0,32.355892,0
27358,72.952,0,0,1,0,0,32.33,0,0,58.70137,0
27359,15.089,0,0,1,0,0,10,0,0,7.132574,0
27360,153.079,0,0,3,0,0,71.25,0,0,271.704193,1
27361,11.627,0,0,1,0,0,10.03,0,0,4.860329,0
27362,32.736,0,0,1,0,0,17.32,0,0,93.6589491,0
27363,3.235,0,0,1,0,0,6.1,0,0,12.874226,0
27364,25.133,0,0,1,0,0,12.21,0,0,94.18313013,0
27365,36.168,0,0,3,0,0,25.81,0,0,94.18313013,0
27366,29.539,8.246,0,2,1,0,23.16,7.69,0,18.798912,0
27367,72.952,0,0,1,0,0,32.33,0,0,208.279205,0
27368,5.014,0,0,2,0,0,12.25,0,0,116.135406,0
27369,112.195,0,0,7,0,0,457.75,0,0,468.780975,1
27370,40.216,0,0,1,0,0,14.14,0,0,13.796728,0
27371,19.869,0,0,1,0,0,10.72,0,0,48.833565,0
27372,6.144,0,0,1,0,0,6.48,0,0,3.503139,0
27373,5.385,0,0,1,0,0,7.51,0,0,6.598515,0
27374,15.224,0,0,1,0,0,10.78,0,0,9.29789,0
27375,37.257,0,0,3,0,0,23.67,0,0,5.461663333,0
27376,29.923,166.106,17.227,5,18,1,35.32,141.15,10,32.56990442,0
27377,20.95,0,0,2,0,0,18.02,0,0,7.241804,0
27378,44.122,0,0,2,0,0,23.08,0,0,94.18313013,0
27379,14.59,14.59,0,1,1,0,10.35,8.38,0,57.515854,0
27380,108.427,0,0,2,0,0,52.68,0,0,17.631533,1
27381,3.073,0,0,1,0,0,6.05,0,0,3.955753,0
27382,40.216,0,0,1,0,0,16.48,0,0,309.664642,0
27383,19.199,105.226,0,1,3,0,9.14,42.79,0,10.22054,0
27384,36.117,0,0,1,0,0,20.41,0,0,57.910465,0
27385,134.152,0,0,2,0,0,48.15,0,0,65.909698,0
27386,134.152,0,0,2,0,0,48.15,0,0,65.909698,0
27387,25.133,0,0,1,0,0,16.34,0,0,9.946616,0
27388,47.999,0,0,1,0,0,23.01,0,0,157.77739,0
27389,52.494,0,0,3,0,0,27.57,0,0,94.18313013,0
27390,16.693,0,0,1,0,0,9.82,0,0,82.533218,1
27391,16.693,72.952,0,1,1,0,4.5,21.5,0,24.846914,0
27392,16.693,72.952,0,1,1,0,4.5,21.5,0,24.846914,0
27393,6.062,0,0,1,0,0,6.46,0,0,38.845406,0
27394,63.551,0,0,3,0,0,32.4,0,0,463.614288,0
27395,43.293,23.121,291.05,2,2,8,28.45,15.39,152.67,10.060417,0
27396,43.293,23.121,291.05,2,2,8,28.45,15.39,152.67,10.060417,0
27397,107.964,0,0,1,0,0,45.06,0,0,320.380005,0
27398,48.462,0,0,1,0,0,18.81,0,0,317.30014,1
27399,65.6,0,0,2,0,0,39.54,0,0,18.56418,0
27400,119.93,0,0,2,0,0,42.2,0,0,148.973099,0
27401,119.93,0,0,2,0,0,42.2,0,0,148.973099,0
27402,88.162,0,0,2,0,0,30.1,0,0,94.18313013,0
27403,25.133,25.133,0,1,1,0,10.75,10.75,0,94.18313013,0
27404,16.091,0,0,1,0,0,8.6,0,0,20.874422,0
27405,46.861,0,0,2,0,0,22.06,0,0,94.18313013,0
27406,19.758,0,0,2,0,0,14.64,0,0,49.789711,0
27407,351.642,777.897,864.244,15,29,32,159.27,299.12,286.54,3.085854,1
27408,8.53,0,0,1,0,0,7.51,0,0,10.134583,0
27409,15.224,0,0,1,0,0,8.6,0,0,4.309283,0
27410,19.132,0,0,1,0,0,10.51,0,0,17.127468,0
27411,180.916,0,0,2,0,0,64.18,0,0,75.788017,0
27412,180.916,0,0,2,0,0,64.18,0,0,75.788017,0
27413,116.929,0,0,2,0,0,49.81,0,0,29.681837,0
27414,116.929,0,0,2,0,0,49.81,0,0,29.681837,0
27415,4.299,29.968,0,1,3,0,6.07,22.04,0,13.213736,0
27416,4.299,29.968,0,1,3,0,6.07,22.04,0,13.213736,0
27417,64.09,0,0,2,0,0,31.63,0,0,38.150089,0
27418,162.27,27.752,0,4,1,0,63.77,15.46,0,3.420492,0
27419,162.27,27.752,0,4,1,0,63.77,15.46,0,3.420492,0
27420,10.303,0,0,1,0,0,8.01,0,0,3.363868,0
27421,34.928,0,0,3,0,0,26.04,0,0,10.256978,0
27422,34.928,0,0,3,0,0,26.04,0,0,10.256978,0
27423,129.434,0,0,2,0,0,48.42,0,0,334.544617,0
27424,19.749,46.4,39.498,1,2,2,13.18,32.33,27.72,14.282063,0
27425,65.472,0,0,2,0,0,34.2,0,0,71.285751,0
27426,65.472,0,0,2,0,0,34.2,0,0,71.285751,0
27427,364.76,186.12,0,5,3,0,126.81,61.97,0,38.571671,1
27428,364.76,186.12,0,5,3,0,126.81,61.97,0,38.571671,1
27429,12.124,0,0,2,0,0,13.94,0,0,12.989277,0
27430,98.014,15.21,0,2,1,0,43.15,8.71,0,283.287048,0
27431,72.952,72.952,0,1,1,0,32.33,25.74,0,27.19536,0
27432,72.952,72.952,0,1,1,0,32.33,25.74,0,27.19536,0
27433,50.266,0,0,2,0,0,25.72,0,0,145.261536,0
27434,77.957,0,0,1,0,0,38.17,0,0,449.895874,0
27435,38.961,204.148,188.03,3,13,14,28.03,88.52,87.88,11.049479,0
27436,16.492,0,0,2,0,0,16.67,0,0,320.5898813,0
27437,48.462,0,0,1,0,0,18.81,0,0,94.18313013,1
27438,64.096,49.007,0,2,1,0,31.22,21.72,0,94.18313013,0
27439,2.917,0,0,1,0,0,6.25,0,0,7.308384,0
27440,3.073,18.71,0,1,2,0,5.97,14.4,0,20.262512,0
27441,11.503,0,0,1,0,0,9.81,0,0,5.630128,0
27442,33.345,43.584,0,1,1,0,12.6,25.22,0,3.000098,0
27443,47.449,0,0,1,0,0,22.17,0,0,9.071765,0
27444,3.235,0,0,1,0,0,6.31,0,0,2.506619,0
27445,8.246,0,0,1,0,0,7.43,0,0,64.3508,0
27446,8.246,0,0,1,0,0,8.18,0,0,272.779327,0
27447,48.407,0,0,2,0,0,28.26,0,0,3.625579,0
27448,34.642,0,0,2,0,0,17.99,0,0,4.624041,0
27449,23.945,0,0,1,0,0,15.81,0,0,51.99041933,0
27450,14.341,0,0,2,0,0,15.56,0,0,314.190308,0
27451,215.928,0,0,2,0,0,88.38,0,0,453.764343,1
27452,15.21,0,0,1,0,0,10.78,0,0,94.18313013,0
27453,213.674,0,0,5,0,0,83.69,0,0,60.252926,0
27454,17.927,0,0,1,0,0,10,0,0,53.25354908,0
27455,11.037,0,0,1,0,0,9.18,0,0,40.143829,0
27456,136.693,0,0,4,0,0,64.73,0,0,159.936279,1
27457,136.693,0,0,4,0,0,64.73,0,0,159.936279,1
27458,3.107,0,0,1,0,0,5.98,0,0,311.161285,0
27459,11.268,23.945,33.314,1,1,1,8.29,10.48,17.53,7.155281,0
27460,6.296,0,0,1,0,0,7.77,0,0,16.289999,0
27461,67.661,0,0,1,0,0,25.99,0,0,502.937958,0
27462,145.904,134.034,0,2,4,0,61.4,54.47,0,209.059769,0
27463,145.904,134.034,0,2,4,0,61.4,54.47,0,209.059769,0
27464,2.223,0,0,1,0,0,5.6,0,0,464.613556,0
27465,7.696,0,0,1,0,0,7.48,0,0,57.444088,0
27466,5.458,0,0,2,0,0,11.92,0,0,2.753601,0
27467,5.458,0,0,2,0,0,11.92,0,0,2.753601,0
27468,2.31,0,0,1,0,0,5.75,0,0,37.440331,0
27469,110.363,0,0,3,0,0,48.83,0,0,57.873363,0
27470,98.221,0,0,2,0,0,49.63,0,0,11.218373,0
27471,6.062,77.217,0,1,1,0,6.97,37.76,0,12.825377,0
27472,7.252,16.301,0,1,3,0,6.73,22.75,0,14.179103,0
27473,72.952,0,0,1,0,0,27.63,0,0,21.893963,0
27474,24.319,9.28,0,1,1,0,10.57,8.01,0,2.885277,0
27475,15.21,0,0,1,0,0,8.6,0,0,357.47818,0
27476,50.266,0,0,2,0,0,23.61,0,0,94.18313013,0
27477,135.496,32.736,0,2,1,0,50.29,15.24,0,82.54314575,0
27478,38.167,0,0,1,0,0,18.83,0,0,3.073101,0
27479,3.235,2.147,0,1,1,0,6.02,5.58,0,18.100941,0
27480,3.235,2.147,0,1,1,0,6.02,5.58,0,18.100941,0
27481,25.133,0,0,1,0,0,12.21,0,0,94.18313013,0
27482,22.341,0,0,1,0,0,12,0,0,54.09805175,0
27483,2.076,202.942,0,1,6,0,5.74,89.29,0,4.032157,0
27484,47.946,32.736,86.131,2,1,2,23.81,19.75,34.27,94.18313013,0
27485,248.96,158.981,101.9,8,6,2,102.24,58.78,45.51,20.326424,0
27486,67.748,67.748,0,1,1,0,34.64,34.64,0,87.876808,0
27487,67.748,67.748,0,1,1,0,34.64,34.64,0,87.876808,0
27488,8.914,8.246,0,2,1,0,12.2,8.63,0,20.97101,0
27489,42.615,0,0,1,0,0,14.68,0,0,9.899543,0
27490,48.696,83.664,0,2,2,0,26.88,38.73,0,1.731635,1
27491,718.697,284.896,0,25,12,0,375.66,148.32,0,346.17688,1
27492,5.291,0,0,1,0,0,57.9,0,0,499.492157,1
27493,108.427,15.274,0,2,1,0,52,8.53,0,145.261536,1
27494,108.427,15.274,0,2,1,0,52,8.53,0,145.261536,1
27495,40.216,0,0,1,0,0,14.14,0,0,2202.118652,0
27496,35.012,0,0,1,0,0,12.97,0,0,50.154736,0
27497,24.517,0,0,1,0,0,15.5,0,0,462.602875,0
27498,2.507,0,0,1,0,0,5.66,0,0,117.14871,0
27499,3.381,0,0,1,0,0,6.14,0,0,7.909299,0
27500,24.517,0,0,1,0,0,15.5,0,0,2.865587,1
27501,2.507,0,0,1,0,0,5.66,0,0,2.072575,0
27502,50.266,25.133,50.266,2,1,2,21.31,10.58,19.33,19.416965,0
27503,25.902,0,0,2,0,0,16.75,0,0,58.355278,0
27504,25.133,0,0,1,0,0,12.21,0,0,487.821136,0
27505,32.09,0,0,2,0,0,18.6,0,0,57.185974,0
27506,11.339,0,0,1,0,0,7.65,0,0,63.34161508,0
27507,18.135,0,0,1,0,0,11.62,0,0,34.476883,0
27508,15.224,0,0,1,0,0,10,0,0,165.15773,0
27509,270.932,0,0,10,0,0,126.65,0,0,94.18313013,1
27510,16.091,0,0,1,0,0,8.6,0,0,11.347482,0
27511,10.303,0,0,1,0,0,8.01,0,0,16.749134,0
27512,32.947,0,0,1,0,0,14.42,0,0,12.110076,0
27513,28.124,0,0,2,0,0,20.28,0,0,94.18313013,0
27514,68.93,0,0,1,0,0,34.58,0,0,9.620426,0
27515,28.124,0,0,2,0,0,20.51,0,0,15.157236,0
27516,60.793,0,0,2,0,0,23.86,0,0,6.475949,0
27517,60.793,0,0,2,0,0,23.86,0,0,6.475949,0
27518,16.693,0,0,1,0,0,10,0,0,45.49762242,0
27519,29.432,0,0,1,0,0,15.68,0,0,94.18313013,0
27520,45.375,0,0,1,0,0,17.94,0,0,5.917386,0
27521,5.291,0,0,1,0,0,6.6,0,0,40.61705,0
27522,25.133,0,0,1,0,0,16.34,0,0,307.766449,0
27523,36.02,0,0,1,0,0,20.37,0,0,8.64774,0
27524,25.133,0,0,1,0,0,12.86,0,0,40.888584,0
27525,19.514,0,0,1,0,0,13.09,0,0,35.26821175,0
27526,51.514,0,0,1,0,0,24.33,0,0,71.07467775,0
27527,25.133,0,0,1,0,0,12.21,0,0,138.954483,0
27528,23.945,0,0,1,0,0,14.04,0,0,589.686096,1
27529,120.872,0,0,3,0,0,51.35,0,0,94.18313013,0
27530,16.271,16.271,0,1,1,0,10.12,10.12,0,329.829468,0
27531,16.271,16.271,0,1,1,0,10.12,10.12,0,329.829468,0
27532,62.112,6.062,0,1,1,0,28.28,6.46,0,6.167102,0
27533,62.112,6.062,0,1,1,0,28.28,6.46,0,6.167102,0
27534,44.432,0,0,2,0,0,30.08,0,0,16.017637,0
27535,20.279,0,0,3,0,0,23.91,0,0,3.955753,0
27536,17.3,0,0,1,0,0,8.99,0,0,6.506264,0
27537,21.308,0,0,1,0,0,9.89,0,0,331.104218,0
27538,19.869,0,0,1,0,0,13.52,0,0,108.70137,0
27539,10.983,0,0,2,0,0,12.67,0,0,13.755992,0
27540,32.736,0,0,1,0,0,14.36,0,0,72.795723,0
27541,79.001,6.062,11.481,4,1,1,25.86,2.36,3.68,1.856848,0
27542,93.898,0,0,3,0,0,51.95,0,0,675.823914,0
27543,109.762,0,0,2,0,0,34.88,0,0,60.40609,0
27544,65.472,0,0,2,0,0,29.57,0,0,116.922897,0
27545,26.359,5.385,15.96,3,1,1,26.79,6.31,13,2.445276,0
27546,26.359,5.385,15.96,3,1,1,26.79,6.31,13,2.445276,0
27547,2.917,0,0,1,0,0,6.41,0,0,10.1817,0
27548,48.462,0,0,1,0,0,20.07,0,0,470.630371,0
27549,25.133,116.404,0,1,2,0,15.37,42.52,0,10.557404,0
27550,13.407,3.107,0,5,1,0,28.82,5.8,0,9.081589,0
27551,13.407,3.107,0,5,1,0,28.82,5.8,0,9.081589,0
27552,15.274,0,0,1,0,0,8.53,0,0,532.999512,0
27553,25.133,0,0,1,0,0,12.21,0,0,307.654663,0
27554,9.909,0,0,1,0,0,8.66,0,0,10.794352,0
27555,16.248,0,0,1,0,0,8.6,0,0,6.266667,0
27556,26.895,0,0,2,0,0,21.66,0,0,11.104303,0
27557,2.917,0,0,1,0,0,5.76,0,0,11.644404,0
27558,693.282,387.083,445.136,34,20,22,305.85,190.19,217.69,1.224766,0
27559,25.133,0,0,1,0,0,12.86,0,0,270.815582,0
27560,15.494,0,0,1,0,0,11.73,0,0,12.532063,0
27561,16.271,0,0,1,0,0,12.38,0,0,13.500268,0
27562,67.532,61.706,0,3,3,0,40.21,44.76,0,281.242401,1
27563,67.532,61.706,0,3,3,0,40.21,44.76,0,281.242401,1
27564,101.902,0,0,1,0,0,33.93,0,0,455.365143,0
27565,133.097,0,0,2,0,0,46.39,0,0,311.587799,0
27566,226.894,493.743,718.823,16,21,40,157.88,291.18,462.56,53.962463,0
27567,226.894,493.743,718.823,16,21,40,157.88,291.18,462.56,53.962463,0
27568,67.748,0,0,1,0,0,24.27,0,0,52.172585,0
27569,10.604,0,0,1,0,0,9.06,0,0,13.28826,0
27570,14.062,0,0,1,0,0,10.16,0,0,17.199068,0
27571,7.696,0,0,1,0,0,8.54,0,0,9.094685,0
27572,75.379,0,0,3,0,0,39.04,0,0,4.741116,0
27573,75.379,0,0,3,0,0,39.04,0,0,4.741116,0
27574,59.502,0,0,1,0,0,30.34,0,0,10.258698,0
27575,93.902,0,0,1,0,0,39.82,0,0,334.539734,0
27576,3.073,0,0,1,0,0,5.97,0,0,11.938107,0
27577,215.928,0,0,2,0,0,74.08,0,0,47.317577,1
27578,215.928,0,0,2,0,0,74.08,0,0,47.317577,1
27579,14.049,64.258,124.141,2,11,20,13.98,49.63,65.88,7.990925,1
27580,27.752,0,0,2,0,0,18.05,0,0,9.447432,0
27581,54.89,46.644,81.785,2,2,4,28.55,30.41,56.58,53.813057,0
27582,14.578,0,0,1,0,0,11.62,0,0,54.807907,0
27583,40.216,0,0,1,0,0,14.14,0,0,119.066994,0
27584,119.93,0,0,2,0,0,58.6,0,0,5.526939,1
27585,75.459,0,0,1,0,0,26.45,0,0,264.024719,0
27586,18.989,0,0,1,0,0,8.6,0,0,131.714798,0
27587,24.517,0,0,1,0,0,15.13,0,0,42.73092233,0
27588,19.199,0,0,1,0,0,10,0,0,7.854913,0
27589,23.193,0,0,1,0,0,14.59,0,0,17.050192,0
27590,9.105,7.692,0,2,2,0,12.78,12.12,0,5.18466,0
27591,64.893,11.071,25.133,6,1,1,56.11,9.82,13.65,3.883327,0
27592,32.736,125.667,32.736,1,3,1,11.11,60.21,11.09,33.953724,0
